county,year,internet_type,pct_households,lat,lon,internet_category
Onslow County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.48,34.730596145351825,-77.42738408968984,dialup
Orange County,2022,no internet access,1.0,36.06112067259299,-79.12065214660528,no internet access
Pender County,2022,with an internet subscription - broadband of any type,1.0,34.52487363212925,-77.90517580706157,with an internet subscription - broadband of any type
Sampson County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.99154496012118,-78.37139292019154,fiber
Stanly County,2022,with an internet subscription - satellite internet service,1.0,35.311947325488994,-80.25097713783076,satellite
Warren County,2022,with an internet subscription - broadband of any type,1.0,36.396516724483234,-78.1067192799684,with an internet subscription - broadband of any type
Wayne County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.36396757993098,-78.00399613059446,fiber
Wilkes County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.20629529914747,-81.16336399921859,fiber
Yancey County,2022,with an internet subscription - other service with no other type of internet subscription,0.0,35.89895543291077,-82.30763213148511,with an internet subscription - other service with no other type of internet subscription
Gates County,2017,estimate - total - with an internet subscription,1.0,36.44495018813827,-76.70052276274026,estimate - total - with an internet subscription
Perquimans County,2017,estimate - total,1.0,36.177231517796926,-76.40763686851571,estimate - total
Randolph County,2017,estimate - total - with an internet subscription,1.0,35.71027848607494,-79.80603671261147,estimate - total - with an internet subscription
Robeson County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,34.64024635950607,-79.10387160625888,estimate - total - with an internet subscription - cellular data plan
Stanly County,2017,estimate - total - internet access without a subscription,1.0,35.311947325488994,-80.25097713783076,estimate - total - internet access without a subscription
Wake County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,35.79031905938475,-78.65028589163481,satellite
Johnston County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,35.51781367396539,-78.3657086914579,dialup
Person County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,36.3901024868091,-78.97180766140136,dialup
Person County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.54,36.3901024868091,-78.97180766140136,estimate - total - with an internet subscription - other service with no other type of internet subscription
Transylvania County,2017,estimate - total,1.0,35.20218449044758,-82.79830428770484,estimate - total
Beaufort County,2017,estimate - total - with an internet subscription,1.0,35.48688258260614,-76.84505336233535,estimate - total - with an internet subscription
Beaufort County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.48688258260614,-76.84505336233535,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Davidson County,2017,estimate - total - no internet access,1.0,35.79336247841037,-80.21275205358242,estimate - total - no internet access
Pender County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,34.52487363212925,-77.90517580706157,dialup
Wayne County,2017,estimate - total - with an internet subscription,1.0,35.36396757993098,-78.00399613059446,estimate - total - with an internet subscription
Scotland County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.840893407900495,-79.48043375103512,fiber
Halifax County,2017,estimate - total - with an internet subscription,1.0,36.25745439418376,-77.65173448562224,estimate - total - with an internet subscription
Caswell County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,36.39328046214458,-79.33352583013493,dialup
Alamance County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.0436940612818,-79.39943396848538,fiber
Alexander County,2021,with an internet subscription - satellite internet service,1.0,35.921109183034275,-81.17703543297115,satellite
Beaufort County,2021,with an internet subscription - other service with no other type of internet subscription,0.48,35.48688258260614,-76.84505336233535,with an internet subscription - other service with no other type of internet subscription
Brunswick County,2021,with an internet subscription - cellular data plan,1.0,34.07086241620411,-78.23739864048864,with an internet subscription - cellular data plan
Clay County,2021,with an internet subscription - cellular data plan,1.0,35.057187056417966,-83.75017871743319,with an internet subscription - cellular data plan
Cumberland County,2021,with an internet subscription - dial-up with no other type of internet subscription,1.0,35.048616925792395,-78.82756016065333,dialup
Davie County,2021,with an internet subscription - broadband of any type,1.0,35.92911928530031,-80.5444684065788,with an internet subscription - broadband of any type
